east,north,height,cat
8.94381849,39.3537003,20.56295225,2
8.94381572,39.3537099,20.55186768,2
8.94381294,39.35371949,20.54078311,2
8.94381016,39.35372908,20.52969855,2
8.94380739,39.35373868,20.51861398,2
8.94380461,39.35374827,20.50752941,2
8.94380183,39.35375787,20.49644484,2
8.94379906,39.35376746,20.48536028,2
8.94379628,39.35377705,20.47427571,2
8.9437935,39.35378665,20.46319114,2
8.94379073,39.35379624,20.45210657,2
8.94378795,39.35380584,20.441022,2
8.94378517,39.35381543,20.42993744,2
8.9437824,39.35382503,20.41885287,2
8.94377962,39.35383462,20.40220152,2
8.94377684,39.35384421,20.36895419,2
8.94377407,39.35385381,20.33695391,2
8.94377129,39.3538634,20.30620067,2
8.94376851,39.353873,20.27669449,2
8.94376574,39.35388259,20.24843536,2
8.94376296,39.35389218,20.22142327,2
8.94376018,39.35390178,20.19565823,2
8.94375741,39.35391137,20.17114025,2
8.94375463,39.35392097,20.14786931,2
8.94375185,39.35393056,20.12584542,2
8.94374908,39.35394016,20.10506858,2
8.9437463,39.35394975,20.08553878,2
8.94374352,39.35395934,20.06725604,2
8.94374075,39.35396894,20.05022035,2
8.94373797,39.35397853,20.0344317,2
8.94373519,39.35398813,20.0198901,2
8.94373242,39.35399772,20.00659556,2
8.94372964,39.35400731,20.00545194,2
8.94372686,39.35401691,20.01625239,2
8.94372409,39.3540265,20.02580579,2
8.94372131,39.3540361,20.03411214,2
8.94371854,39.35404569,20.04117145,2
8.94371576,39.35405529,20.0469837,2
8.94371298,39.35406488,20.05154891,2
8.94371021,39.35407447,20.05486706,2
8.94370743,39.35408407,20.05693817,2
8.94370465,39.35409366,20.05776223,2
8.94370188,39.35410326,20.05733924,2
8.9436991,39.35411285,20.0556692,2
8.94369632,39.35412244,20.05275211,2
8.94369355,39.35413204,20.04858797,2
8.94369077,39.35414163,20.04317679,2
8.94368799,39.35415123,20.03651855,2
8.94368522,39.35416082,20.02861327,2
8.94368244,39.35417042,20.01946093,2
8.94367966,39.35418001,20.04709492,2
8.94367689,39.3541896,20.09496033,2
8.94367411,39.3541992,20.15121191,2
8.94367133,39.35420879,20.20746349,2
8.94366856,39.35421839,20.26371508,2
8.94366578,39.35422798,20.31996666,2
8.943663,39.35423757,20.37621824,2
8.94366023,39.35424717,20.43246982,2
8.94365745,39.35425676,20.4887214,2
8.94365467,39.35426636,20.54497298,2
8.9436519,39.35427595,20.60122456,2
8.94364912,39.35428555,20.65747614,2
8.94364634,39.35429514,20.71372773,2
8.94364357,39.35430473,20.76997931,2
8.94364079,39.35431433,20.82623089,2
8.94363801,39.35432392,20.88248247,2
8.94363524,39.35433352,20.93873405,2
8.94363246,39.35434311,20.99498563,2
8.94362968,39.3543527,21,2
8.94362691,39.3543623,21,2
8.94362413,39.35437189,21,2
8.94362135,39.35438149,21,2
8.94361858,39.35439108,21,2
8.9436158,39.35440067,21,2
8.94361302,39.35441027,21,2
8.94361025,39.35441986,21,2
8.94360747,39.35442946,21,2
8.94360469,39.35443905,21,2
8.94360192,39.35444865,21,2
8.94359914,39.35445824,21,2
8.94359636,39.35446783,21,2
8.94359359,39.35447743,21,2
8.94359081,39.35448702,21,2
8.94358803,39.35449662,21,2
8.94358526,39.35450621,21,2
8.94358248,39.3545158,21,2
8.9435797,39.3545254,21,2
8.94357693,39.35453499,21,2
8.94357415,39.35454459,21,2
8.94357137,39.35455418,21,2
8.9435686,39.35456378,21,2
8.94356582,39.35457337,21,2
8.94356305,39.35458296,21,2
8.94356027,39.35459256,21,2
8.94355749,39.35460215,21,2
8.94355472,39.35461175,21,2
8.94355194,39.35462134,21,2
8.94354916,39.35463093,21,2
8.94354639,39.35464053,21,2
8.94354361,39.35465012,21,2
8.94354083,39.35465972,21,2
8.94353806,39.35466931,21,2
8.94353528,39.35467891,21,2
8.9435325,39.3546885,21.00844276,2
8.94352973,39.35469809,21.03129259,2
8.94352695,39.35470769,21.05289537,2
8.94352417,39.35471728,21.0732511,2
8.9435214,39.35472688,21.09235978,2
8.94351862,39.35473647,21.11022141,2
8.94351584,39.35474606,21.126836,2
8.94351307,39.35475566,21.14220353,2
8.94351029,39.35476525,21.15632402,2
8.94350751,39.35477485,21.16919745,2
8.94350474,39.35478444,21.18082384,2
8.94350196,39.35479404,21.19120318,2
8.94349918,39.35480363,21.20033547,2
8.94349641,39.35481322,21.20822071,2
8.94349363,39.35482282,21.2148589,2
8.94349085,39.35483241,21.22025004,2
8.94348808,39.35484201,21.22439414,2
8.9434853,39.3548516,21.22729118,2
8.94348254,39.35486118,21.22178906,2
8.94347978,39.35487077,21.21077401,2
8.94347702,39.35488035,21.19975895,2
8.94347426,39.35488993,21.1887439,2
8.9434715,39.35489951,21.17772885,2
8.94346874,39.3549091,21.16671379,2
8.94346599,39.35491868,21.15569874,2
8.94346323,39.35492826,21.14468369,2
8.94346047,39.35493784,21.13366863,2
8.94345771,39.35494743,21.12265358,2
8.94345495,39.35495701,21.11163852,2
8.94345219,39.35496659,21.10062347,2
8.94344943,39.35497618,21.08960842,2
8.94344667,39.35498576,21.07859336,2
8.94344391,39.35499534,21.06757831,2
8.94344115,39.35500492,21.05656326,2
8.94343839,39.35501451,21.0455482,2
8.94343563,39.35502409,21.03453315,2
8.94343288,39.35503367,21.06631755,2
8.94343012,39.35504326,21.11126759,2
8.94342736,39.35505284,21.15745539,2
8.9434246,39.35506242,21.2123846,2
8.94342184,39.355072,21.26856938,2
8.94341908,39.35508159,21.32475416,2
8.94341632,39.35509117,21.38093894,2
8.94341356,39.35510075,21.43712372,2
8.9434108,39.35511033,21.4933085,2
8.94340804,39.35511992,21.54949328,2
8.94340528,39.3551295,21.60567806,2
8.94340252,39.35513908,21.66186285,2
8.94339976,39.35514867,21.71804763,2
8.94339701,39.35515825,21.77423241,2
8.94339425,39.35516783,21.83041719,2
8.94339149,39.35517741,21.88660197,2
8.94338873,39.355187,21.94278675,2
8.94338597,39.35519658,21.99897153,2
8.94338321,39.35520616,22,2
8.94338045,39.35521574,22,2
8.94337769,39.35522533,22,2
8.94337493,39.35523491,22,2
8.94337217,39.35524449,22,2
8.94336941,39.35525408,22,2
8.94336665,39.35526366,22,2
8.9433639,39.35527324,22,2
8.94336114,39.35528282,22,2
8.94335838,39.35529241,22,2
8.94335562,39.35530199,22,2
8.94335286,39.35531157,22,2
8.9433501,39.35532116,22,2
8.94334734,39.35533074,22,2
8.94334458,39.35534032,22,2
8.94334182,39.3553499,22,2
8.94333906,39.35535949,22,2
8.9433363,39.35536907,22,2
8.94333354,39.35537865,22,2
8.94333079,39.35538823,22,2
8.94332803,39.35539782,22,2
8.94332527,39.3554074,22,2
8.94332251,39.35541698,22,2
8.94331975,39.35542657,22,2
8.94331699,39.35543615,22,2
8.94331423,39.35544573,22,2
8.94331147,39.35545531,22,2
8.94330871,39.3554649,22,2
8.94330595,39.35547448,22,2
8.94330319,39.35548406,22,2
8.94330043,39.35549364,22,2
8.94329767,39.35550323,22,2
8.94329492,39.35551281,22,2
8.94329216,39.35552239,22,2
8.9432894,39.35553198,22,2
8.94328664,39.35554156,22,2
8.94328388,39.35555114,22,2
8.94328112,39.35556072,22,2
8.94327836,39.35557031,22,2
8.9432756,39.35557989,22,2
8.94327284,39.35558947,22,2
8.94327008,39.35559906,22,2
8.94326732,39.35560864,22,2
8.94326456,39.35561822,22,2
8.94326181,39.3556278,22,2
8.94325905,39.35563739,22,2
8.94325629,39.35564697,22,2
8.94325353,39.35565655,22,2
8.94325077,39.35566613,22,2
8.94324801,39.35567572,22,2
8.94324525,39.3556853,22,2
8.94324249,39.35569488,22,2
8.94323973,39.35570447,22,2
8.94323697,39.35571405,22,2
8.94323421,39.35572363,22,2
8.94323145,39.35573321,22,2
8.94322869,39.3557428,22,2
8.94322594,39.35575238,22,2
8.94322318,39.35576196,22,2
8.94322042,39.35577154,22,2
8.94321766,39.35578113,22,2
8.9432149,39.35579071,22,2
8.94321214,39.35580029,22,2
8.94320938,39.35580988,22,2
8.94320662,39.35581946,22,2
8.94320386,39.35582904,22,2
8.9432011,39.35583862,22,2
8.94319834,39.35584821,22,2
8.94319558,39.35585779,22,2
8.94319283,39.35586737,22,2
8.94319007,39.35587696,22,2
8.94318731,39.35588654,22,2
8.94318455,39.35589612,22,2
8.94318179,39.3559057,22,2
8.94317903,39.35591529,22,2
8.94317627,39.35592487,22,2
8.94317351,39.35593445,22,2
8.94317075,39.35594403,22,2
8.94316799,39.35595362,22,2
8.94316523,39.3559632,22,2
8.94316247,39.35597278,22,2
8.94315971,39.35598237,22,2
8.94315696,39.35599195,22,2
8.9431542,39.35600153,22,2
8.94315144,39.35601111,22,2
8.94314868,39.3560207,22,2
8.94314592,39.35603028,22,2
8.94314316,39.35603986,22,2
8.9431404,39.35604944,22,2
8.94313764,39.35605903,22,2
8.94313488,39.35606861,22,2
8.94313212,39.35607819,22,2
8.94312936,39.35608778,22,2
8.9431266,39.35609736,22,2
8.94312385,39.35610694,22,2
8.94312109,39.35611652,22,2
8.94311833,39.35612611,22,2
8.94311557,39.35613569,22,2
8.94311281,39.35614527,22,2
8.94311005,39.35615486,22,2
8.94310729,39.35616444,22,2
8.94310453,39.35617402,22,2
8.94310177,39.3561836,22,2
8.94309901,39.35619319,22,2
8.94309625,39.35620277,22,2
8.94309349,39.35621235,22,2
8.94309074,39.35622193,22.01074302,2
8.94308798,39.35623152,22.0669278,2
8.94308522,39.3562411,22.12311258,2
8.94308246,39.35625068,22.17929736,2
8.9430797,39.35626027,22.23548214,2
8.94307694,39.35626985,22.29166692,2
8.94307418,39.35627943,22.3478517,2
8.94307142,39.35628901,22.40403648,2
8.94306866,39.3562986,22.46022126,2
8.9430659,39.35630818,22.51640604,2
8.94306314,39.35631776,22.57259082,2
8.94306038,39.35632734,22.6287756,2
8.94305762,39.35633693,22.68496038,2
8.94305487,39.35634651,22.74114516,2
8.94305211,39.35635609,22.79732994,2
8.94304935,39.35636568,22.85351472,2
8.94304659,39.35637526,22.9096995,2
8.94304383,39.35638484,22.96588428,2
8.94304107,39.35639442,23,2
8.94303831,39.35640401,23,2
8.94303555,39.35641359,23,2
8.94303279,39.35642317,23,2
8.94303003,39.35643276,23,2
8.94302727,39.35644234,23,2
8.94302451,39.35645192,23,2
8.94302176,39.3564615,23,2
8.943019,39.35647109,23,2
8.94301624,39.35648067,23,2
8.94301348,39.35649025,23,2
8.94301072,39.35649983,23,2
8.94300796,39.35650942,23,2
8.9430052,39.356519,23,2
8.94300244,39.35652861,23,2
8.94299968,39.35653822,23,2
8.94299692,39.35654783,23,2
8.94299415,39.35655744,23,2
8.94299139,39.35656704,23.0089181,2
8.94298863,39.35657665,23.02262813,2
8.94298587,39.35658626,23.03509598,2
8.94298311,39.35659587,23.04632165,2
8.94298035,39.35660548,23.05630513,2
8.94297758,39.35661509,23.06504642,2
8.94297482,39.3566247,23.07254554,2
8.94297206,39.35663431,23.07880247,2
8.9429693,39.35664392,23.08381721,2
8.94296654,39.35665352,23.08758977,2
8.94296378,39.35666313,23.09012015,2
8.94296102,39.35667274,23.09140834,2
8.94295825,39.35668235,23.09145435,2
8.94295549,39.35669196,23.09025817,2
8.94295273,39.35670157,23.08781981,2
8.94294997,39.35671118,23.08413927,2
8.94294721,39.35672079,23.07921654,2
8.94294445,39.3567304,23.07305163,2
8.94294168,39.35674,23.05960224,2
8.94293892,39.35674961,23.04620271,2
8.94293616,39.35675922,23.03404536,2
8.9429334,39.35676883,23.02313019,2
8.94293064,39.35677844,23.01345721,2
8.94292788,39.35678805,23.00502641,2
8.94292512,39.35679766,22.99647694,2
8.94292235,39.35680727,22.98545254,2
8.94291959,39.35681688,22.97442813,2
8.94291683,39.35682648,22.96340372,2
8.94291407,39.35683609,22.95237931,2
8.94291131,39.3568457,22.94135491,2
8.94290855,39.35685531,22.9303305,2
8.94290578,39.35686492,22.91930609,2
8.94290302,39.35687453,22.90828168,2
8.94290026,39.35688414,22.89725728,2
8.9428975,39.35689375,22.88623287,2
8.94289474,39.35690336,22.86996813,2
8.94289198,39.35691296,22.81032341,2
8.94288922,39.35692257,22.75192087,2
8.94288645,39.35693218,22.69476052,2
8.94288369,39.35694179,22.63884235,2
8.94288093,39.3569514,22.58416637,2
8.94287817,39.35696101,22.53073257,2
8.94287541,39.35697062,22.47854096,2
8.94287265,39.35698023,22.42759152,2
8.94286988,39.35698983,22.37788428,2
8.94286712,39.35699944,22.32941921,2
8.94286436,39.35700905,22.28219633,2
8.9428616,39.35701866,22.23621564,2
8.94285884,39.35702827,22.19147713,2
8.94285608,39.35703788,22.1479808,2
8.94285332,39.35704749,22.10572666,2
8.94285055,39.3570571,22.0647147,2
8.94284779,39.35706671,22.02494493,2
8.94284503,39.35707631,22.01358266,2
8.94284227,39.35708592,22.05086807,2
8.94283951,39.35709553,22.08691129,2
8.94283675,39.35710514,22.12171233,2
8.94283398,39.35711475,22.15527118,2
8.94283122,39.35712436,22.18758785,2
8.94282846,39.35713397,22.21866234,2
8.9428257,39.35714358,22.24849464,2
8.94282294,39.35715319,22.27708476,2
8.94282018,39.35716279,22.30443269,2
8.94281742,39.3571724,22.33053844,2
8.94281465,39.35718201,22.35540201,2
8.94281189,39.35719162,22.37902339,2
8.94280913,39.35720123,22.40140258,2
8.94280637,39.35721084,22.4225396,2
8.94280361,39.35722045,22.44243442,2
8.94280085,39.35723006,22.46108707,2
8.94279808,39.35723967,22.47849753,2
8.94279532,39.35724927,22.46199377,2
8.94279256,39.35725888,22.42501886,2
8.9427898,39.35726849,22.38928614,2
8.94278704,39.3572781,22.3547956,2
8.94278428,39.35728771,22.32154725,2
8.94278152,39.35729732,22.28954108,2
8.94277875,39.35730693,22.25877709,2
8.94277599,39.35731654,22.22925529,2
8.94277323,39.35732615,22.20097567,2
8.94277047,39.35733575,22.17393823,2
8.94276771,39.35734536,22.14814298,2
8.94276495,39.35735497,22.12358992,2
8.94276218,39.35736458,22.10027904,2
8.94275942,39.35737419,22.07821034,2
8.94275666,39.3573838,22.05738382,2
8.9427539,39.35739341,22.0377995,2
8.94275114,39.35740302,22.01945735,2
8.94274838,39.35741263,22.00235739,2
8.94274562,39.35742223,22,2
8.94274285,39.35743184,22,2
8.94274009,39.35744145,22,2
8.94273733,39.35745106,22,2
8.94273457,39.35746067,22,2
8.94273181,39.35747028,22,2
8.94272905,39.35747989,22,2
8.94272628,39.3574895,22,2
8.94272352,39.35749911,22,2
8.94272076,39.35750871,22,2
8.942718,39.35751832,22,2
8.94271524,39.35752793,22,2
8.94271248,39.35753754,22,2
8.94270972,39.35754715,22,2
8.94270695,39.35755676,22,2
8.94270419,39.35756637,22,2
8.94270143,39.35757598,22,2
8.94269867,39.35758559,22,2
8.94269591,39.35759519,22,2
8.94269315,39.3576048,22,2
8.94269038,39.35761441,22,2
8.94268762,39.35762402,22,2
8.94268486,39.35763363,22,2
8.9426821,39.35764324,22,2
8.94267934,39.35765285,22,2
8.94267658,39.35766246,22,2
8.94267382,39.35767207,22,2
8.94267105,39.35768167,22,2
8.94266829,39.35769128,22,2
8.94266553,39.35770089,22,2
8.94266277,39.3577105,22,2
8.94266001,39.35772011,22,2
8.94265725,39.35772972,22,2
8.94265448,39.35773933,22,2
8.94265172,39.35774894,22,2
8.94264896,39.35775854,22.02006132,2
8.9426462,39.35776815,22.07639923,2
8.94264344,39.35777776,22.13273714,2
8.94264068,39.35778737,22.18907505,2
8.94263792,39.35779698,22.24541295,2
8.94263515,39.35780659,22.30175086,2
8.94263239,39.3578162,22.35808877,2
8.94262963,39.35782581,22.41442668,2
8.94262687,39.35783542,22.47076459,2
8.94262411,39.35784502,22.52710249,2
8.94262135,39.35785463,22.5834404,2
8.94261858,39.35786424,22.63977831,2
8.94261582,39.35787385,22.69611622,2
8.94261306,39.35788346,22.75245412,2
8.9426103,39.35789307,22.80879203,2
8.94260754,39.35790268,22.86512994,2
8.94260478,39.35791229,22.92146785,2
8.94260202,39.3579219,22.97780576,2
8.94259925,39.3579315,23,2
8.94259649,39.35794111,23,2
8.94259373,39.35795072,23,2
8.94259097,39.35796033,23,2
8.94258821,39.35796994,23,2
8.94258545,39.35797955,23,2
8.94258268,39.35798916,23,2
8.94257992,39.35799877,23,2
8.94257716,39.35800838,23,2
8.9425744,39.35801798,23,2
8.94257164,39.35802759,23,2
8.94256888,39.3580372,23,2
8.94256612,39.35804681,23,2
8.94256335,39.35805642,23,2
8.94256059,39.35806603,23,2
8.94255783,39.35807564,23,2
8.94255507,39.35808525,23,2
8.94255231,39.35809486,23,2
8.94254955,39.35810446,23,2
8.94254678,39.35811407,23,2
8.94254402,39.35812368,23,2
8.94254126,39.35813329,23,2
8.9425385,39.3581429,23,2
8.94253573,39.3581525,23,2
8.94253296,39.35816211,23,2
8.94253018,39.35817171,23,2
8.94252741,39.35818131,23,2
8.94252464,39.35819092,23,2
8.94252187,39.35820052,23,2
8.94251909,39.35821013,23,2
8.94251632,39.35821973,23,2
8.94251355,39.35822933,23,2
8.94251078,39.35823894,23,2
8.942508,39.35824854,23,2
8.94250523,39.35825814,23,2
8.94250246,39.35826775,23,2
8.94249969,39.35827735,23,2
8.94249691,39.35828695,23,2
8.94249414,39.35829656,23,2
8.94249137,39.35830616,23,2
8.9424886,39.35831576,23,2
8.94248582,39.35832537,23,2
8.94248305,39.35833497,23,2
8.94248028,39.35834458,23,2
8.94247751,39.35835418,23,2
8.94247473,39.35836378,23,2
8.94247196,39.35837339,23,2
8.94246919,39.35838299,23,2
8.94246642,39.35839259,23,2
8.94246364,39.3584022,23,2
8.94246087,39.3584118,23,2
8.9424581,39.3584214,23,2
8.94245533,39.35843101,23,2
8.94245255,39.35844061,23,2
8.94244978,39.35845021,23,2
8.94244701,39.35845982,23,2
8.94244424,39.35846942,23,2
8.94244146,39.35847903,23,2
8.94243869,39.35848863,23,2
8.94243592,39.35849823,23,2
8.94243315,39.35850784,23,2
8.94243037,39.35851744,23,2
8.9424276,39.35852704,23,2
8.94242483,39.35853665,22.9995764,2
8.94242206,39.35854625,22.99246887,2
8.94241928,39.35855585,22.98411492,2
8.94241651,39.35856546,22.97451457,2
8.94241374,39.35857506,22.96366781,2
8.94241097,39.35858467,22.95157464,2
8.94240819,39.35859427,22.93823505,2
8.94240542,39.35860387,22.92364907,2
8.94240265,39.35861348,22.91364027,2
8.94239988,39.35862308,22.9085831,2
8.9423971,39.35863268,22.90477234,2
8.94239433,39.35864229,22.90220799,2
8.94239156,39.35865189,22.90089005,2
8.94238879,39.35866149,22.90081852,2
8.94238601,39.3586711,22.90199339,2
8.94238324,39.3586807,22.90441468,2
8.94238047,39.3586903,22.90808237,2
8.9423777,39.35869991,22.91299648,2
8.94237493,39.35870951,22.91915699,2
8.94237215,39.35871912,22.92656391,2
8.94236938,39.35872872,22.93521724,2
8.94236661,39.35873832,22.94511698,2
8.94236384,39.35874793,22.95626312,2
8.94236106,39.35875753,22.96865568,2
8.94235829,39.35876713,22.98229465,2
8.94235552,39.35877674,22.99718002,2
8.94235275,39.35878634,23,2
8.94234997,39.35879594,23,2
8.9423472,39.35880555,23,2
8.94234443,39.35881515,23,2
8.94234166,39.35882476,23,2
8.94233888,39.35883436,23,2
8.94233611,39.35884396,23,2
8.94233334,39.35885357,23,2
8.94233057,39.35886317,23,2
8.94232779,39.35887277,23,2
8.94232502,39.35888238,23,2
8.94232225,39.35889198,23,2
8.94231948,39.35890158,23,2
8.9423167,39.35891119,23,2
8.94231393,39.35892079,23,2
8.94231116,39.35893039,23,2
8.94230839,39.35894,23,2
8.94230561,39.3589496,23,2
8.94230284,39.35895921,23,2
8.94230007,39.35896881,23,2
8.9422973,39.35897841,23,2
8.94229452,39.35898802,23,2
8.94229175,39.35899762,23,2
8.94228898,39.35900722,23,2
8.94228621,39.35901683,23,2
8.94228343,39.35902643,23,2
8.94228066,39.35903603,23,2
8.94227789,39.35904564,23,2
8.94227512,39.35905524,23,2
8.94227234,39.35906484,23,2
8.94226957,39.35907445,23,2
8.9422668,39.35908405,23,2
8.94226403,39.35909366,23,2
8.94226125,39.35910326,23,2
8.94225848,39.35911286,23,2
8.94225571,39.35912247,23,2
8.94225294,39.35913207,23,2
8.94225016,39.35914167,23,2
8.94224739,39.35915128,23,2
8.94224462,39.35916088,23,2
8.94224185,39.35917048,23,2
8.94223907,39.35918009,23,2
8.9422363,39.35918969,23,2
8.94223353,39.3591993,23,2
8.94223076,39.3592089,23,2
8.94222799,39.3592185,23,2
8.94222521,39.35922811,23,2
8.94222244,39.35923771,23,2
8.94221967,39.35924731,23,2
8.9422169,39.35925692,23,2
8.94221412,39.35926652,23,2
8.94221135,39.35927612,23,2
8.94220858,39.35928573,23,2
8.94220581,39.35929533,23.03040966,2
8.94220303,39.35930493,23.08671659,2
8.94220026,39.35931454,23.14302352,2
8.94219749,39.35932414,23.19933046,2
8.94219472,39.35933375,23.25563739,2
8.94219194,39.35934335,23.31194432,2
8.94218917,39.35935295,23.36825126,2
8.9421864,39.35936256,23.42455819,2
8.94218363,39.35937216,23.48086512,2
8.94218085,39.35938176,23.53717206,2
8.94217808,39.35939137,23.59347899,2
8.94217531,39.35940097,23.64978592,2
8.94217254,39.35941057,23.70050446,2
8.94216976,39.35942018,23.74792751,2
8.94216699,39.35942978,23.79410416,2
8.94216422,39.35943939,23.8390344,2
8.94216145,39.35944899,23.88271824,2
8.94215867,39.35945859,23.92515566,2
8.9421559,39.3594682,23.92567753,2
8.94215313,39.3594778,23.91460954,2
8.94215036,39.3594874,23.90354155,2
8.94214758,39.35949701,23.89247357,2
8.94214481,39.35950661,23.88140558,2
8.94214204,39.35951621,23.87033759,2
8.94213927,39.35952582,23.8592696,2
8.94213649,39.35953542,23.84820161,2
8.94213372,39.35954502,23.83713363,2
8.94213095,39.35955463,23.82606564,2
8.94212818,39.35956423,23.81499765,2
8.9421254,39.35957384,23.80392966,2
8.94212263,39.35958344,23.79286167,2
8.94211986,39.35959304,23.78179368,2
8.94211709,39.35960265,23.7707257,2
8.94211431,39.35961225,23.75965771,2
8.94211154,39.35962185,23.74858972,2
8.94210877,39.35963146,23.73667187,2
8.942106,39.35964106,23.68471225,2
8.94210322,39.35965066,23.63399904,2
8.94210045,39.35966027,23.58453224,2
8.94209768,39.35966987,23.53631185,2
8.94209491,39.35967947,23.48933787,2
8.94209213,39.35968908,23.4436103,2
8.94208936,39.35969868,23.39912914,2
8.94208659,39.35970829,23.35589438,2
8.94208382,39.35971789,23.31390604,2
8.94208104,39.35972749,23.2731641,2
8.94207827,39.3597371,23.23366857,2
8.9420755,39.3597467,23.19541945,2
8.94207277,39.3597563,23.1584623,2
8.94207004,39.35976591,23.12273236,2
8.94206731,39.35977551,23.08822963,2
